Date,AAPL,ABBV,ACN,ADBE,AMZN,AVGO,BA,C,CAT,CMCSA,COST,CRM,CSCO,DHR,DIS,GOOGL,GS,HON,INTC,JNJ,JPM,KO,LIN,LLY,LOW,MA,MDT,MRK,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PYPL,T,TMO,TSLA,TXN,UNH,UNP,UPS,V,VZ,WMT
2019-01-17,37.35136032104492,69.22470092773438,138.5244598388672,244.39999389648438,84.66100311279297,215.41091918945312,348.9266052246094,51.57041549682617,118.56178283691406,31.724590301513672,193.28770446777344,149.6245574951172,37.67988586425781,91.60661315917969,109.31344604492188,54.95600128173828,175.5360870361328,125.56731414794922,42.149436950683594,111.90006256103516,88.09458923339844,39.939125061035156,144.83726501464844,109.73898315429688,83.66433715820312,193.61764526367188,76.35863494873047,61.51051712036133,100.5852279663086,38.83907699584961,353.19000244140625,74.92477416992188,37.63361358642578,44.76270294189453,94.09403991699219,32.787960052490234,79.99079895019531,90.4000015258789,15.582478523254395,235.19281005859375,23.15399932861328,84.24371337890625,240.11981201171875,137.87478637695312,83.91072845458984,132.43040466308594,43.858245849609375,29.574037551879883
2019-01-18,37.58142852783203,71.05058288574219,139.75997924804688,247.50999450683594,84.80999755859375,220.04266357421875,354.4070129394531,52.106998443603516,121.151611328125,31.98963737487793,195.2346649169922,152.31103515625,38.378761291503906,93.23797607421875,109.34298706054688,55.3650016784668,178.5779266357422,127.3357162475586,42.775535583496094,113.2869873046875,89.52401733398438,40.40589904785156,148.08840942382812,107.3721694946289,86.32740783691406,196.23081970214844,76.09712219238281,61.73020553588867,102.0923080444336,38.97187805175781,339.1000061035156,76.17462921142578,38.925933837890625,45.39847183227539,94.82630157470703,32.83427810668945,80.67916107177734,91.12000274658203,15.745223045349121,237.6516571044922,20.150667190551758,85.86744689941406,245.41636657714844,141.17361450195312,85.61286163330078,133.60733032226562,44.058902740478516,29.876686096191406
2019-01-22,36.737876892089844,70.38373565673828,138.3850860595703,243.85000610351562,81.6084976196289,217.90817260742188,347.7702941894531,51.058589935302734,117.28470611572266,30.894155502319336,194.1469268798828,148.75567626953125,38.165679931640625,92.33550262451172,108.90970611572266,53.93149948120117,174.2928924560547,125.51346588134766,41.97551345825195,111.648681640625,88.11170959472656,40.49925231933594,148.13449096679688,107.83262634277344,83.64166259765625,193.76336669921875,75.83560943603516,61.6976432800293,100.16819763183594,39.25736999511719,325.1600036621094,76.45869445800781,36.90187454223633,45.09440612792969,94.6884536743164,32.6335563659668,79.8143081665039,89.94000244140625,15.551968574523926,237.69114685058594,19.92799949645996,83.44913482666016,245.59197998046875,138.21356201171875,86.52293395996094,133.17323303222656,43.98173141479492,29.803314208984375
2019-01-23,36.88644790649414,70.21702575683594,137.87416076660156,245.13999938964844,82.0009994506836,217.25852966308594,348.46014404296875,51.289737701416016,116.91220092773438,32.59037780761719,193.8635711669922,149.5546417236328,38.74523162841797,92.0925521850586,109.42176818847656,54.22050094604492,173.60519409179688,126.33931732177734,41.68854904174805,111.648681640625,87.88916015625,40.966033935546875,146.37533569335938,109.39822387695312,83.88832092285156,192.6851043701172,75.9750747680664,61.380332946777344,101.14447021484375,39.70001220703125,321.989990234375,76.22197723388672,37.03084945678711,45.37083053588867,95.39491271972656,32.54862594604492,83.69735717773438,90.5,15.709622383117676,238.44166564941406,19.172666549682617,82.47315979003906,246.82138061523438,137.598388671875,85.03986358642578,132.1699676513672,44.575965881347656,30.176280975341797
2019-01-24,36.59408187866211,68.17677307128906,139.48126220703125,242.55999755859375,82.74649810791016,222.34576416015625,348.12982177734375,51.76852798461914,117.71923828125,32.016136169433594,192.2364959716797,146.6783905029297,38.87309265136719,92.02313995361328,108.8604736328125,54.20000076293945,174.39874267578125,126.73429107666016,43.271209716796875,110.11436462402344,87.94050598144531,40.47378921508789,144.9385528564453,105.89866638183594,83.86089324951172,194.08396911621094,76.03611755371094,59.53339385986328,100.66104125976562,39.899192810058594,326.6700134277344,76.16519165039062,39.15165710449219,45.333980560302734,94.33525085449219,31.614482879638672,83.22081756591797,92.19999694824219,15.562135696411133,237.5726776123047,19.43400001525879,88.17346954345703,245.99871826171875,142.95681762695312,84.01183319091797,132.83558654785156,44.04346466064453,30.069271087646484
2019-01-25,37.80669403076172,63.93757247924805,141.06048583984375,244.9499969482422,83.52850341796875,226.04945373535156,353.8919677734375,52.8499641418457,121.3821792602539,31.6097469329834,191.10308837890625,149.54466247558594,39.316287994384766,92.2660903930664,109.3922119140625,55.07550048828125,176.99090576171875,127.21005249023438,40.90591049194336,111.15458679199219,88.49687194824219,40.202213287353516,146.29248046875,105.88024139404297,85.70620727539062,197.1439666748047,75.85305786132812,59.354400634765625,101.58047485351562,38.5535774230957,338.04998779296875,76.32612609863281,39.724639892578125,45.88683319091797,94.20600891113281,31.375160217285156,82.60305786132812,94.27999877929688,15.592653274536133,237.888671875,19.80266761779785,90.17721557617188,247.7734375,143.50070190429688,84.96404266357422,133.77133178710938,43.52639389038086,29.635169982910156
2019-01-28,37.456809997558594,61.238433837890625,141.42276000976562,241.85000610351562,81.89450073242188,225.77944946289062,352.69677734375,52.70962905883789,110.30471801757812,31.247529983520508,192.65701293945312,147.13780212402344,38.99241256713867,92.00579833984375,109.11649322509766,53.99300003051758,176.09156799316406,126.10590362548828,40.61893844604492,111.8133773803711,88.91629791259766,40.03247833251953,145.7122344970703,105.9355239868164,85.09416198730469,194.4434051513672,75.3300552368164,59.32999038696289,99.59947967529297,38.17070007324219,335.6600036621094,76.05156707763672,34.23289489746094,45.62883377075195,93.74942779541016,30.51819610595703,82.53244018554688,92.30000305175781,15.597738265991211,234.90646362304688,19.7586669921875,88.68305206298828,246.59027099609375,142.56448364257812,84.5427017211914,131.18601989746094,42.499969482421875,29.671852111816406
2019-01-29,37.0685920715332,61.50043487548828,141.21844482421875,238.27000427246094,79.69400024414062,224.68272399902344,354.5818786621094,52.181297302246094,112.2204360961914,31.874774932861328,192.2364959716797,144.9906005859375,39.171382904052734,91.34629821777344,109.20512390136719,53.50299835205078,176.77926635742188,127.23697662353516,40.47111129760742,112.97492218017578,89.16452026367188,40.22768020629883,148.48446655273438,106.5617446899414,85.34992218017578,193.54965209960938,75.37364959716797,59.58220672607422,97.57109069824219,38.25700759887695,328.8999938964844,75.95686340332031,32.642921447753906,45.71175765991211,93.90448760986328,31.47551918029785,82.55007934570312,91.12000274658203,15.612995147705078,233.93862915039062,19.83066749572754,87.53435516357422,247.11720275878906,142.80523681640625,85.36007690429688,130.23097229003906,41.11854934692383,29.56486701965332
2019-01-30,39.601646423339844,62.76266098022461,143.14132690429688,242.6699981689453,83.52149963378906,228.47921752929688,376.7463073730469,53.01508331298828,115.39556121826172,31.300533294677734,193.18716430664062,148.9654083251953,39.81060791015625,94.59163665771484,108.44689178466797,54.89950180053711,178.52503967285156,128.619384765625,41.34071350097656,114.11048126220703,89.36994934082031,40.618064880371094,150.0501708984375,107.6944808959961,87.46929931640625,198.193115234375,76.55911254882812,59.69611358642578,100.8316879272461,38.418582916259766,340.6600036621094,76.96053314208984,34.0791015625,46.40282440185547,95.4724349975586,32.10084915161133,83.41496276855469,92.41999816894531,14.936599731445312,241.9966278076172,20.584667205810547,88.89200592041016,249.91799926757812,143.38482666015625,85.26738739013672,132.73912048339844,41.67420959472656,28.980966567993164
2019-01-31,39.88684844970703,63.73909378051758,142.6396942138672,247.82000732421875,85.9365005493164,226.31101989746094,374.7056884765625,53.213199615478516,118.10063934326172,32.307674407958984,196.18528747558594,151.77174377441406,40.3049430847168,96.24901580810547,109.81564331054688,56.294498443603516,174.58387756347656,128.93365478515625,40.97547149658203,115.35874938964844,88.59101867675781,40.84721755981445,150.13302612304688,110.38362884521484,87.84385681152344,205.10006713867188,77.0472640991211,60.55856704711914,98.9833755493164,39.61147689819336,339.5,77.52864074707031,35.656681060791016,46.28303909301758,97.06622314453125,33.058738708496094,85.13584899902344,88.76000213623047,15.287511825561523,242.5990447998047,20.468000411987305,87.62138366699219,249.7608642578125,141.82447814941406,88.81494140625,130.24061584472656,42.49225997924805,29.295839309692383
